CounsellingYear,Round,DataType,State,InstituteType,MCCCode,Institute,Quota,Course,RawBranch,CategoryCode,CandidateCategory,PwDStatus,Seats,SeatGender,SourceDocument
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200572,"Dr B R Ambedkar State Institute of Medical Sciences, SAS Nagar , Mohali, Dr BR Ambedkar State Institute of Medical Sciences Sector 56 Phase- 6 S A S Nagar (Mohali) Punjab 16",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200572,"Dr B R Ambedkar State Institute of Medical Sciences, SAS Nagar , Mohali, Dr BR Ambedkar State Institute of Medical Sciences Sector 56 Phase- 6 S A S Nagar (Mohali) Punjab 16",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200572,"Dr B R Ambedkar State Institute of Medical Sciences, SAS Nagar , Mohali, Dr BR Ambedkar State Institute of Medical Sciences Sector 56 Phase- 6 S A S Nagar (Mohali) Punjab 16",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,904354,"ESIC Medical College Ludhiana, ESI CO ORPORATION , BHARAT NAGAR CHOWK  LUDHIANA",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),BC NO,BC,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,904354,"ESIC Medical College Ludhiana, ESI CO ORPORATION , BHARAT NAGAR CHOWK  LUDHIANA",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,904354,"ESIC Medical College Ludhiana, ESI CO ORPORATION , BHARAT NAGAR CHOWK  LUDHIANA",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,904354,"ESIC Medical College Ludhiana, ESI CO ORPORATION , BHARAT NAGAR CHOWK  LUDHIANA",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,904354,"ESIC Medical College Ludhiana, ESI CO ORPORATION , BHARAT NAGAR CHOWK  LUDHIANA",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200246,"Government Medical College, Amritsar, CIRCULAR ROAD, AMRITSAR-143001",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,8,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200244,"Government Medical College, Patiala, Sangrur road Government Medical College, Patiala",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200245,"GOVT DEN COLL DENTAL WING PATIALA, Govt.Dental College and Hospital,Patiala",All India,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200245,"GOVT DEN COLL DENTAL WING PATIALA, Govt.Dental College and Hospital,Patiala",All India,BDS,BDS (BDS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200245,"GOVT DEN COLL DENTAL WING PATIALA, Govt.Dental College and Hospital,Patiala",All India,BDS,BDS (BDS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200245,"GOVT DEN COLL DENTAL WING PATIALA, Govt.Dental College and Hospital,Patiala",All India,BDS,BDS (BDS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200247,"Guru Govind Singh Medical College, Faridkot, Sadiq Road, Faridkot.",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,6,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200247,"Guru Govind Singh Medical College, Faridkot, Sadiq Road, Faridkot.",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200247,"Guru Govind Singh Medical College, Faridkot, Sadiq Road, Faridkot.",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200247,"Guru Govind Singh Medical College, Faridkot, Sadiq Road, Faridkot.",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200247,"Guru Govind Singh Medical College, Faridkot, Sadiq Road, Faridkot.",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200248,"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR, SSSS Chowk Majitha Road, Amritsar",All India,BDS,BDS (BDS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200248,"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR, SSSS Chowk Majitha Road, Amritsar",All India,BDS,BDS (BDS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200248,"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR, SSSS Chowk Majitha Road, Amritsar",All India,BDS,BDS (BDS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India except Central University,200248,"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR, SSSS Chowk Majitha Road, Amritsar",All India,BDS,BDS (BDS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),BC NO,BC,NO,14,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),BC PH,BC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),EW NO,EW,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),OP NO,OP,NO,28,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),SC NO,SC,NO,7,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),ST NO,ST,NO,5,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Punjab,All India Institute Of Medical Science(AIIMS),200511,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda",Open Seat Quota,MBBS,MBBS (MBBS),ST PH,ST,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200249,"Dr SN Medical College, Jodhpur, RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342003",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200249,"Dr SN Medical College, Jodhpur, RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342003",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200249,"Dr SN Medical College, Jodhpur, RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342003",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,9,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200249,"Dr SN Medical College, Jodhpur, RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342003",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200249,"Dr SN Medical College, Jodhpur, RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342003",All India,MBBS,MBBS (MBBS),ST PH,ST,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,904549,"ESIC MEDICAL COLLEGE AND HOSPITAL, JAIPUR, LAXMI NAGAR AJMER ROAD SODALA JAIPUR RAJASTHAN",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,904549,"ESIC MEDICAL COLLEGE AND HOSPITAL, JAIPUR, LAXMI NAGAR AJMER ROAD SODALA JAIPUR RAJASTHAN",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,904549,"ESIC MEDICAL COLLEGE AND HOSPITAL, JAIPUR, LAXMI NAGAR AJMER ROAD SODALA JAIPUR RAJASTHAN",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,904549,"ESIC MEDICAL COLLEGE AND HOSPITAL, JAIPUR, LAXMI NAGAR AJMER ROAD SODALA JAIPUR RAJASTHAN",Employees State Insurance Scheme(ESI),MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,904350,"Government Dental College, Jodhpur, INTEGRATED COMPLEX, NEW POWER HOUSE ROAD, SHASTRI NAGAR JODHPUR",All India,BDS,BDS (BDS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College   Alwar  Jail Circle alwar",All India,MBBS,MBBS (MBBS),EW PH,EW,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College   Alwar  Jail Circle alwar",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College   Alwar  Jail Circle alwar",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200670,"Government Medical College, Alwar, Government Medical College   Alwar  Jail Circle alwar",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,4,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,902866,"Government Medical College, Banswara, MADARESHWAR, RATLAM ROAD BANSWARA",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,903349,"Government Medical College, Baran, Melkhedi, Chhapar Melkhedi Road Baran",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE- JALIPA, BARMER",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE- JALIPA, BARMER",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE- JALIPA, BARMER",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200478,"Government Medical College, Barmer, NH-15, JAISALMER ROAD, VILLAGE- JALIPA, BARMER",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200432,"Government Medical College, Bharatpur, Rajasthan, Rampura, NH-21,Sever Road,Bharatpur,Rajasthan",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200433,"Government Medical College, Bhilwara, Rajasthan, Sindari Ke Balaji Road, Sanganer, Bhilwara",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200433,"Government Medical College, Bhilwara, Rajasthan, Sindari Ke Balaji Road, Sanganer, Bhilwara",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200433,"Government Medical College, Bhilwara, Rajasthan, Sindari Ke Balaji Road, Sanganer, Bhilwara",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200433,"Government Medical College, Bhilwara, Rajasthan, Sindari Ke Balaji Road, Sanganer, Bhilwara",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200686,"Government Medical College, Bundi, GOVT MEDICAL COLLEGE BUNDI",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200686,"Government Medical College, Bundi, GOVT MEDICAL COLLEGE BUNDI",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200686,"Government Medical College, Bundi, GOVT MEDICAL COLLEGE BUNDI",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200607,"Government Medical College, Chittorgarh, Government Medical College Chittorgarh  Bojunda - Udaipur Road Chittorgarh",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200607,"Government Medical College, Chittorgarh, Government Medical College Chittorgarh  Bojunda - Udaipur Road Chittorgarh",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200607,"Government Medical College, Chittorgarh, Government Medical College Chittorgarh  Bojunda - Udaipur Road Chittorgarh",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200607,"Government Medical College, Chittorgarh, Government Medical College Chittorgarh  Bojunda - Udaipur Road Chittorgarh",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200430,"Government Medical College, Churu, Shekhawat Colony, Civil Lines Road,Churu",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200430,"Government Medical College, Churu, Shekhawat Colony, Civil Lines Road,Churu",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200430,"Government Medical College, Churu, Shekhawat Colony, Civil Lines Road,Churu",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200430,"Government Medical College, Churu, Shekhawat Colony, Civil Lines Road,Churu",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200430,"Government Medical College, Churu, Shekhawat Colony, Civil Lines Road,Churu",All India,MBBS,MBBS (MBBS),ST NO,ST,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200663,"Government Medical College, Dausa, GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200663,"Government Medical College, Dausa, GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA",All India,MBBS,MBBS (MBBS),SC NO,SC,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200603,"Government Medical College, Dholpur, 411, OLD BARI ROAD, DHOLPUR",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200603,"Government Medical College, Dholpur, 411, OLD BARI ROAD, DHOLPUR",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200603,"Government Medical College, Dholpur, 411, OLD BARI ROAD, DHOLPUR",All India,MBBS,MBBS (MBBS),OP PH,OP,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200429,"Government Medical College, Dungarpur, VILLAGE- THANA DUNGARPUR",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200429,"Government Medical College, Dungarpur, VILLAGE- THANA DUNGARPUR",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,3,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200429,"Government Medical College, Dungarpur, VILLAGE- THANA DUNGARPUR",All India,MBBS,MBBS (MBBS),SC PH,SC,PH,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200665,"Government Medical College, Hanumangarh, Ganganagar-sangria Bypass Road Hanumangarh Junction",All India,MBBS,MBBS (MBBS),BC NO,BC,NO,2,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200665,"Government Medical College, Hanumangarh, Ganganagar-sangria Bypass Road Hanumangarh Junction",All India,MBBS,MBBS (MBBS),EW NO,EW,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
2026,Round 2,VIRTUAL_VACANCY,Rajasthan,All India except Central University,200665,"Government Medical College, Hanumangarh, Ganganagar-sangria Bypass Road Hanumangarh Junction",All India,MBBS,MBBS (MBBS),OP NO,OP,NO,1,Both,mcc_round2_virtual_vacancy_2026.pdf
